TransactionID,TransactionDate,StoreID,ProductID,CustomerID,Channel,Quantity,UnitPrice,GrossSales,DiscountAmount,NetSales,COGS,GrossMargin,PaymentMethod
T0034947,14-04-2024,S001,P0154,C03230,In-Store,1,56.12,56.12,8.98,47.14,40.68,6.46,Card
T0034948,19-10-2024,S027,P0030,C02959,In-Store,2,9.85,19.7,0,19.7,11.56,8.14,UPI
T0034949,22-02-2024,S021,P0176,C02031,Online,2,46.51,93.02,0,93.02,69.32,23.7,UPI
T0034950,01-12-2024,S002,P0084,C00053,In-Store,3,7.16,21.48,3.01,18.47,14.28,4.19,Cash
T0034951,21-08-2024,S025,P0058,C01736,In-Store,1,6.24,6.24,0,6.24,4.09,2.15,Card
T0034952,12-01-2024,S014,P0074,C00170,In-Store,3,5.99,17.97,0,17.97,11.13,6.84,UPI
T0034953,18-01-2025,S029,P0064,C04673,In-Store,3,6.83,20.49,2.05,18.44,12.48,5.96,Cash
T0034954,23-02-2024,S006,P0088,C01515,In-Store,2,5.02,10.04,1.91,8.13,7.88,0.25,UPI
T0034955,12-09-2024,S012,P0092,C02639,Online,4,7.4,29.6,3.85,25.75,17.52,8.23,Card
T0034956,08-10-2024,S005,P0088,C03591,Online,1,5.02,5.02,1,4.02,3.94,0.08,Cash
T0034957,15-03-2024,S006,P0050,C01587,In-Store,1,1.33,1.33,0,1.33,0.86,0.47,Cash
T0034958,08-01-2025,S003,P0031,C01824,In-Store,4,4.37,17.48,0,17.48,11,6.48,UPI
T0034959,26-02-2024,S017,P0136,C04490,In-Store,1,5.45,5.45,0.6,4.85,3.31,1.54,UPI
T0034960,15-09-2024,S030,P0141,C03887,In-Store,4,2.78,11.12,0,11.12,7.08,4.04,Card
T0034961,17-04-2024,S011,P0070,C00284,In-Store,2,1.04,2.08,0,2.08,1.4,0.68,Card
T0034962,13-10-2025,S012,P0121,C02139,In-Store,6,7.83,46.98,0,46.98,27.18,19.8,UPI
T0034963,28-01-2025,S029,P0089,,In-Store,3,4.42,13.26,0,13.26,10.44,2.82,Card
T0034964,06-01-2024,S030,P0168,,In-Store,1,44.06,44.06,8.37,35.69,32.87,2.82,Card
T0034965,08-03-2025,S030,P0068,C02831,In-Store,3,6.08,18.24,0,18.24,10.35,7.89,UPI
T0034966,28-11-2024,S004,P0048,,In-Store,1,7.74,7.74,0,7.74,6.12,1.62,Card
T0034967,18-01-2025,S001,P0068,C04124,In-Store,2,6.08,12.16,0,12.16,6.9,5.26,Card
T0034968,08-03-2024,S017,P0073,C03904,In-Store,1,4.37,4.37,0,4.37,3.26,1.11,Card
T0034969,31-01-2025,S022,P0047,C04884,In-Store,3,1.33,3.99,0,3.99,3.15,0.84,Cash
T0034970,04-05-2024,S021,P0042,C02992,Online,3,3.84,11.52,0.92,10.6,6.81,3.79,Cash
T0034971,20-03-2024,S016,P0128,C00025,Online,4,1.84,7.36,0.44,6.92,4.84,2.08,Cash
T0034972,08-09-2025,S006,P0039,C01952,Online,2,2.19,4.38,1.1,3.28,2.8,0.48,Card
T0034973,15-01-2025,S002,P0172,C02511,In-Store,2,38.48,76.96,0,76.96,46.48,30.48,Card
T0034974,23-05-2025,S026,P0064,C03609,In-Store,3,6.83,20.49,0,20.49,12.48,8.01,UPI
T0034975,09-06-2024,S004,P0158,C04046,In-Store,1,15.39,15.39,0,15.39,9.95,5.44,UPI
T0034976,29-09-2024,S029,P0086,C02618,Online,2,6.41,12.82,3.85,8.97,7.8,1.17,UPI
T0034977,10-02-2024,S018,P0029,C00326,In-Store,1,8.85,8.85,0,8.85,6.67,2.18,UPI
T0034978,22-11-2024,S027,P0130,C02003,In-Store,4,4.61,18.44,3.5,14.94,14,0.94,UPI
T0034979,04-10-2025,S024,P0001,,In-Store,4,7.44,29.76,5.95,23.81,19.48,4.33,Cash
T0034980,13-09-2025,S014,P0159,C04621,In-Store,2,59.48,118.96,0,118.96,81.38,37.58,Cash
T0034981,03-08-2024,S016,P0108,C02711,In-Store,2,5.25,10.5,0,10.5,6.62,3.88,Cash
T0034982,30-07-2024,S020,P0175,C01745,Online,1,54.26,54.26,14.65,39.61,36.23,3.38,Cash
T0034983,21-01-2024,S029,P0156,C04248,In-Store,2,23.24,46.48,6.97,39.51,29.32,10.19,Card
T0034984,03-05-2024,S016,P0019,C00034,In-Store,5,6.76,33.8,0,33.8,25.25,8.55,UPI
T0034985,24-03-2025,S023,P0180,C01692,In-Store,2,48.07,96.14,0,96.14,54.92,41.22,UPI
T0034986,27-04-2025,S013,P0117,C01439,In-Store,2,4.48,8.96,0,8.96,5.54,3.42,UPI
T0034987,18-08-2024,S021,P0106,C00521,In-Store,2,3.5,7,0,7,5.52,1.48,Card
T0034988,29-03-2025,S029,P0058,C04399,In-Store,4,6.24,24.96,0,24.96,16.36,8.6,Cash
T0034989,19-05-2024,S014,P0097,C01305,In-Store,2,1.68,3.36,0,3.36,1.94,1.42,Card
T0034990,10-10-2025,S009,P0105,C03914,In-Store,3,3.96,11.88,0,11.88,8.19,3.69,Cash
T0034991,03-11-2024,S012,P0089,C00875,In-Store,2,4.42,8.84,0,8.84,6.96,1.88,Card
T0034992,26-07-2024,S012,P0041,C02665,In-Store,5,2.26,11.3,0,11.3,7.95,3.35,Cash
T0034993,14-02-2024,S002,P0006,C00371,In-Store,3,5.43,16.29,0,16.29,11.82,4.47,Cash
T0034994,21-01-2025,S002,P0032,C04300,In-Store,5,2.81,14.05,0.98,13.07,10.7,2.37,UPI
T0034995,11-04-2025,S011,P0043,,In-Store,1,2.42,2.42,0,2.42,1.89,0.53,Card
T0034996,08-05-2024,S017,P0081,C04323,In-Store,1,5.6,5.6,0,5.6,3.23,2.37,UPI
T0034997,23-01-2025,S027,P0064,,In-Store,1,6.83,6.83,0,6.83,4.16,2.67,Card
T0034998,18-05-2024,S002,P0115,C02788,In-Store,2,3.78,7.56,0,7.56,5.92,1.64,Card
T0034999,28-12-2024,S021,P0155,C00103,In-Store,2,26.94,53.88,0,53.88,30.44,23.44,Card
T0035000,04-09-2025,S020,P0079,,In-Store,2,6.62,13.24,0,13.24,10.42,2.82,Card
T0035001,29-09-2024,S012,P0160,C04255,In-Store,1,32.57,32.57,0,32.57,20.43,12.14,Card
T0035002,20-11-2024,S019,P0138,C04316,In-Store,4,1.34,5.36,0.7,4.66,3.92,0.74,UPI
T0035003,20-05-2025,S006,P0124,C01068,Online,4,7.17,28.68,0,28.68,16.72,11.96,UPI
T0035004,02-04-2025,S010,P0012,C03451,In-Store,4,4.43,17.72,0,17.72,10.24,7.48,Cash
T0035005,14-05-2025,S025,P0072,,In-Store,2,6.88,13.76,0,13.76,8.8,4.96,Card
T0035006,27-09-2025,S013,P0070,C03994,In-Store,2,1.04,2.08,0.17,1.91,1.4,0.51,Cash
T0035007,02-09-2024,S003,P0115,C04157,In-Store,4,3.78,15.12,2.12,13,11.84,1.16,Card
T0035008,16-08-2025,S021,P0142,C03238,In-Store,5,2.14,10.7,1.71,8.99,7.35,1.64,UPI
T0035009,11-03-2024,S028,P0168,,In-Store,2,44.06,88.12,0,88.12,65.74,22.38,Card
T0035010,20-07-2025,S004,P0032,C02707,Online,3,2.81,8.43,0,8.43,6.42,2.01,Cash
T0035011,24-09-2025,S028,P0029,C04535,In-Store,4,8.85,35.4,0,35.4,26.68,8.72,UPI
T0035012,26-05-2024,S010,P0121,C04032,Online,5,7.83,39.15,0,39.15,22.65,16.5,UPI
T0035013,13-11-2024,S004,P0112,C03351,In-Store,4,6.77,27.08,0,27.08,15.76,11.32,Card
T0035014,11-08-2024,S022,P0080,C02897,In-Store,3,6.18,18.54,0,18.54,14.37,4.17,Card
T0035015,21-06-2024,S017,P0010,C04332,In-Store,2,2.12,4.24,0.64,3.6,2.64,0.96,Cash
T0035016,25-03-2025,S015,P0058,C01672,In-Store,3,6.24,18.72,0,18.72,12.27,6.45,UPI
T0035017,17-04-2024,S020,P0130,C03236,In-Store,1,4.61,4.61,0,4.61,3.5,1.11,Cash
T0035018,01-06-2025,S030,P0159,,In-Store,1,59.48,59.48,0,59.48,40.69,18.79,Cash
T0035019,05-06-2025,S007,P0060,C02906,In-Store,4,4.91,19.64,0,19.64,11,8.64,Cash
T0035020,24-07-2024,S017,P0074,C04515,In-Store,3,5.99,17.97,0,17.97,11.13,6.84,Card
T0035021,11-08-2025,S016,P0030,C01424,In-Store,3,9.85,29.55,0,29.55,17.34,12.21,Cash
T0035022,10-01-2024,S028,P0026,C01925,Online,2,8.37,16.74,0,16.74,12.4,4.34,Card
T0035023,27-02-2025,S024,P0100,C01490,Online,4,5.43,21.72,0,21.72,12.96,8.76,Card
T0035024,01-09-2025,S012,P0086,C03193,In-Store,3,6.41,19.23,0,19.23,11.7,7.53,Card
T0035025,08-10-2024,S022,P0179,C03467,In-Store,1,38.56,38.56,0,38.56,29.71,8.85,Card
T0035026,28-01-2025,S018,P0061,C03413,In-Store,1,1.77,1.77,0,1.77,1.34,0.43,Cash
T0035027,09-05-2025,S019,P0030,C04121,In-Store,5,9.85,49.25,0,49.25,28.9,20.35,Cash
T0035028,24-05-2024,S028,P0079,C00231,In-Store,3,6.62,19.86,0,19.86,15.63,4.23,Card
T0035029,03-02-2025,S021,P0087,C01777,Online,3,3.6,10.8,0,10.8,6.54,4.26,Card
T0035030,21-06-2025,S019,P0096,C04507,In-Store,1,5.91,5.91,0,5.91,4.64,1.27,Cash
T0035031,06-09-2024,S017,P0016,,In-Store,4,3.81,15.24,0,15.24,10.36,4.88,Cash
T0035032,18-06-2025,S005,P0166,C03947,Online,2,45.88,91.76,19.27,72.49,68.72,3.77,UPI
T0035033,20-04-2024,S020,P0173,C00228,Online,1,53.66,53.66,15.56,38.1,36.11,1.99,Card
T0035034,21-09-2025,S029,P0069,C03157,Online,2,2.93,5.86,0,5.86,3.88,1.98,Cash
T0035035,18-05-2025,S011,P0020,C01586,In-Store,2,4.76,9.52,0,9.52,6.44,3.08,Card
T0035036,02-07-2024,S005,P0043,C00096,In-Store,1,2.42,2.42,0,2.42,1.89,0.53,Card
T0035037,28-01-2024,S027,P0024,C03549,In-Store,3,11.73,35.19,0,35.19,27.75,7.44,Card
T0035038,05-04-2025,S024,P0160,C00714,In-Store,2,32.57,65.14,4.56,60.58,40.86,19.72,Card
T0035039,04-11-2024,S005,P0019,C04827,In-Store,4,6.76,27.04,6.49,20.55,20.2,0.35,UPI
T0035040,29-07-2024,S014,P0112,C03434,In-Store,2,6.77,13.54,0.81,12.73,7.88,4.85,Card
T0035041,01-04-2024,S004,P0016,C02519,In-Store,3,3.81,11.43,0,11.43,7.77,3.66,Card
T0035042,27-05-2025,S023,P0039,C02925,In-Store,4,2.19,8.76,0,8.76,5.6,3.16,UPI
T0035043,17-03-2024,S026,P0112,C04471,In-Store,2,6.77,13.54,0,13.54,7.88,5.66,UPI
T0035044,09-10-2025,S014,P0022,C01100,In-Store,1,7.12,7.12,0,7.12,4.35,2.77,Card
T0035045,24-02-2024,S021,P0037,C03730,Online,4,5.08,20.32,0,20.32,14.36,5.96,Cash
T0035046,20-06-2024,S001,P0133,C02749,In-Store,4,7.37,29.48,0,29.48,16.2,13.28,Card
T0035047,04-03-2025,S003,P0070,C04120,In-Store,1,1.04,1.04,0,1.04,0.7,0.34,Card
T0035048,11-09-2024,S012,P0175,C03032,In-Store,2,54.26,108.52,0,108.52,72.46,36.06,UPI
T0035049,11-04-2024,S019,P0104,C01586,Online,2,1.11,2.22,0.36,1.86,1.7,0.16,Card
T0035050,25-10-2025,S018,P0113,C03693,In-Store,3,4.02,12.06,0,12.06,8.31,3.75,Card
T0035051,30-08-2025,S017,P0150,C04599,In-Store,1,3.73,3.73,0.6,3.13,2.19,0.94,Card
T0035052,07-02-2024,S007,P0165,C01152,In-Store,2,46.17,92.34,16.62,75.72,72.54,3.18,UPI
T0035053,25-04-2025,S003,P0063,C00431,In-Store,2,4.59,9.18,1.29,7.89,6.86,1.03,UPI
T0035054,22-02-2024,S017,P0169,C02656,In-Store,1,41.83,41.83,0,41.83,23.75,18.08,Card
T0035055,02-03-2025,S023,P0132,C01733,Online,4,4.38,17.52,0.35,17.17,10.76,6.41,Card
T0035056,23-05-2025,S026,P0073,C01075,In-Store,2,4.37,8.74,0.79,7.95,6.52,1.43,UPI
T0035057,13-05-2025,S013,P0107,C00743,In-Store,2,1.29,2.58,0.44,2.14,1.9,0.24,Card
T0035058,19-10-2024,S015,P0176,C00963,In-Store,1,46.51,46.51,0,46.51,34.66,11.85,UPI
T0035059,16-06-2025,S002,P0154,C02362,In-Store,2,56.12,112.24,0,112.24,81.36,30.88,UPI
T0035060,14-03-2025,S025,P0039,C03905,In-Store,2,2.19,4.38,0,4.38,2.8,1.58,Wallet
T0035061,28-07-2024,S030,P0062,C00522,In-Store,1,4.82,4.82,0,4.82,2.99,1.83,Cash
T0035062,10-09-2024,S027,P0002,,In-Store,4,10.57,42.28,0,42.28,23.6,18.68,Card
T0035063,02-11-2024,S004,P0063,C03268,Online,1,4.59,4.59,0.64,3.95,3.43,0.52,Cash
T0035064,29-05-2025,S003,P0165,C00147,Online,1,46.17,46.17,0,46.17,36.27,9.9,UPI
T0035065,10-03-2024,S029,P0108,C04170,Online,4,5.25,21,0,21,13.24,7.76,Card
T0035066,12-03-2024,S018,P0042,C03827,In-Store,1,3.84,3.84,0,3.84,2.27,1.57,Card
T0035067,26-01-2024,S002,P0114,C02694,In-Store,4,7.25,29,0,29,16.48,12.52,Card
T0035068,20-01-2025,S026,P0015,C01557,In-Store,3,8.73,26.19,4.71,21.48,14.88,6.6,Card
T0035069,17-02-2025,S024,P0089,C01852,Online,3,4.42,13.26,1.33,11.93,10.44,1.49,Card
T0035070,06-02-2025,S019,P0102,C00752,In-Store,4,3.56,14.24,0,14.24,8.24,6,Card
T0035071,20-12-2024,S002,P0108,C04544,In-Store,3,5.25,15.75,0,15.75,9.93,5.82,Card
T0035072,23-02-2024,S025,P0090,C04441,In-Store,1,7.59,7.59,1.9,5.69,4.96,0.73,Card
T0035073,04-09-2024,S011,P0063,C01266,In-Store,2,4.59,9.18,0,9.18,6.86,2.32,Card
T0035074,27-06-2024,S025,P0111,C04156,In-Store,3,4.81,14.43,0,14.43,11.55,2.88,UPI
T0035075,14-08-2024,S004,P0135,C02270,In-Store,4,5.42,21.68,0,21.68,12.32,9.36,Cash
T0035076,20-02-2024,S025,P0132,C00398,In-Store,4,4.38,17.52,0,17.52,10.76,6.76,Card
T0035077,06-05-2025,S013,P0168,C01680,In-Store,1,44.06,44.06,0,44.06,32.87,11.19,UPI
T0035078,09-05-2025,S018,P0071,C03688,In-Store,3,4.3,12.9,0,12.9,10.23,2.67,Card
T0035079,06-09-2024,S015,P0119,C03028,In-Store,4,6.03,24.12,0,24.12,17.28,6.84,Card
T0035080,15-02-2024,S022,P0138,C04311,Online,6,1.34,8.04,0,8.04,5.88,2.16,Card
T0035081,15-03-2025,S009,P0099,C02929,In-Store,1,3.58,3.58,0,3.58,2.39,1.19,Card
T0035082,18-09-2025,S017,P0048,C04780,In-Store,6,7.74,46.44,0,46.44,36.72,9.72,Card
T0035083,28-07-2024,S008,P0137,C04417,Online,6,2.09,12.54,0.63,11.91,8.94,2.97,Wallet
T0035084,26-04-2024,S005,P0142,C04474,In-Store,6,2.14,12.84,0,12.84,8.82,4.02,Card
T0035085,09-07-2024,S003,P0178,C01551,In-Store,1,45.86,45.86,0,45.86,32.2,13.66,Card
T0035086,09-08-2025,S006,P0143,C03328,In-Store,4,1,4,0.92,3.08,3.2,-0.12,Card
T0035087,15-02-2024,S004,P0014,C01248,In-Store,5,4.77,23.85,0,23.85,13.85,10,Cash
T0035088,02-07-2024,S025,P0074,C02405,Online,2,5.99,11.98,0,11.98,7.42,4.56,Card
T0035089,01-03-2025,S022,P0047,C04519,In-Store,2,1.33,2.66,0.13,2.53,2.1,0.43,Card
T0035090,03-03-2025,S024,P0025,C03087,Online,5,8.09,40.45,8.09,32.36,23.75,8.61,Card
T0035091,04-11-2024,S022,P0137,C02145,In-Store,5,2.09,10.45,0,10.45,7.45,3,UPI
T0035092,06-10-2025,S023,P0141,C04132,In-Store,5,2.78,13.9,0,13.9,8.85,5.05,Card
T0035093,24-10-2025,S010,P0035,C00058,In-Store,2,3.04,6.08,0,6.08,4.18,1.9,UPI
T0035094,10-11-2024,S024,P0013,,In-Store,4,3.88,15.52,0,15.52,12.08,3.44,UPI
T0035095,16-12-2024,S024,P0047,,In-Store,4,1.33,5.32,0,5.32,4.2,1.12,Cash
T0035096,28-02-2025,S028,P0024,C02950,In-Store,5,11.73,58.65,0,58.65,46.25,12.4,UPI
T0035097,07-12-2024,S015,P0126,C01266,In-Store,2,3.27,6.54,0,6.54,3.66,2.88,UPI
T0035098,25-06-2024,S004,P0084,,In-Store,2,7.16,14.32,0,14.32,9.52,4.8,UPI
T0035099,17-03-2024,S026,P0130,,In-Store,5,4.61,23.05,0,23.05,17.5,5.55,Card
T0035100,02-04-2024,S029,P0043,C04217,Online,2,2.42,4.84,0,4.84,3.78,1.06,UPI
T0035101,06-12-2024,S015,P0112,C02768,In-Store,2,6.77,13.54,0.95,12.59,7.88,4.71,Wallet
T0035102,11-10-2025,S023,P0110,C02448,In-Store,2,5.68,11.36,0,11.36,8.88,2.48,Cash
T0035103,23-08-2024,S002,P0153,C04629,Online,1,21.64,21.64,4.98,16.66,16.52,0.14,Card
T0035104,15-04-2025,S011,P0179,C00752,In-Store,2,38.56,77.12,0,77.12,59.42,17.7,Cash
T0035105,11-02-2025,S002,P0117,C02867,In-Store,3,4.48,13.44,0,13.44,8.31,5.13,Card
T0035106,31-12-2024,S026,P0026,C00047,Online,1,8.37,8.37,0,8.37,6.2,2.17,Card
T0035107,21-01-2024,S021,P0162,C01624,In-Store,2,42.91,85.82,8.58,77.24,51.7,25.54,UPI
T0035108,25-09-2025,S025,P0001,C01544,In-Store,4,7.44,29.76,0,29.76,19.48,10.28,Cash
T0035109,15-12-2024,S020,P0126,C03594,In-Store,6,3.27,19.62,0,19.62,10.98,8.64,Card
T0035110,24-09-2025,S005,P0171,C01562,In-Store,2,17.89,35.78,0,35.78,20.08,15.7,Card
T0035111,01-10-2025,S008,P0170,C03248,Online,1,13.34,13.34,1.33,12.01,7.9,4.11,Card
T0035112,15-03-2025,S009,P0161,C03072,In-Store,1,22,22,2.64,19.36,16.13,3.23,UPI
T0035113,19-02-2025,S018,P0135,C04956,In-Store,4,5.42,21.68,0,21.68,12.32,9.36,UPI
T0035114,18-04-2025,S005,P0098,C03954,In-Store,4,4.68,18.72,1.5,17.22,14.68,2.54,Cash
T0035115,23-06-2025,S018,P0118,C03748,In-Store,3,1.87,5.61,1.18,4.43,3.48,0.95,Cash
T0035116,09-10-2024,S015,P0080,C03843,Online,2,6.18,12.36,0,12.36,9.58,2.78,Cash
T0035117,10-07-2024,S007,P0069,C03316,Online,3,2.93,8.79,1.58,7.21,5.82,1.39,Card
T0035118,18-08-2025,S014,P0116,C02441,In-Store,2,1.11,2.22,0,2.22,1.3,0.92,UPI
T0035119,25-02-2025,S023,P0154,C02029,In-Store,1,56.12,56.12,10.66,45.46,40.68,4.78,Card
T0035120,25-07-2025,S006,P0130,C01696,In-Store,4,4.61,18.44,0,18.44,14,4.44,Cash
T0035121,23-04-2025,S003,P0113,C00264,In-Store,2,4.02,8.04,1.77,6.27,5.54,0.73,UPI
T0035122,07-11-2024,S010,P0133,C01957,In-Store,6,7.37,44.22,0,44.22,24.3,19.92,Card
T0035123,14-06-2024,S020,P0024,C04492,In-Store,5,11.73,58.65,0,58.65,46.25,12.4,UPI
T0035124,05-09-2024,S015,P0090,C04789,In-Store,3,7.59,22.77,0,22.77,14.88,7.89,UPI
T0035125,16-08-2025,S028,P0072,C02275,In-Store,2,6.88,13.76,1.38,12.38,8.8,3.58,UPI
T0035126,16-05-2024,S007,P0036,C00807,In-Store,2,3.3,6.6,0.79,5.81,3.68,2.13,Card
T0035127,20-05-2024,S002,P0071,C03270,In-Store,2,4.3,8.6,0,8.6,6.82,1.78,Cash
T0035128,17-12-2024,S029,P0093,C04371,In-Store,2,7.9,15.8,0,15.8,11.78,4.02,Cash
T0035129,20-06-2025,S024,P0002,C00618,In-Store,1,10.57,10.57,0,10.57,5.9,4.67,UPI
T0035130,07-06-2024,S005,P0022,C01756,In-Store,4,7.12,28.48,0,28.48,17.4,11.08,UPI
T0035131,30-05-2024,S016,P0145,C01307,In-Store,3,2.73,8.19,0,8.19,6.33,1.86,Card
T0035132,09-09-2025,S012,P0032,C00440,In-Store,6,2.81,16.86,0,16.86,12.84,4.02,Cash
T0035133,22-06-2025,S023,P0078,C03135,In-Store,2,4.53,9.06,0,9.06,5.06,4,Card
T0035134,06-08-2025,S026,P0114,C03680,In-Store,3,7.25,21.75,0,21.75,12.36,9.39,UPI
T0035135,04-08-2025,S028,P0102,C04477,In-Store,2,3.56,7.12,0,7.12,4.12,3,Card
T0035136,30-10-2025,S014,P0006,C02985,In-Store,4,5.43,21.72,1.95,19.77,15.76,4.01,Card
T0035137,02-10-2024,S015,P0160,C03231,In-Store,1,32.57,32.57,0,32.57,20.43,12.14,Card
T0035138,16-01-2024,S006,P0133,C01803,In-Store,3,7.37,22.11,0,22.11,12.15,9.96,Card
T0035139,20-02-2025,S003,P0088,C02915,In-Store,2,5.02,10.04,0,10.04,7.88,2.16,Card
T0035140,04-09-2024,S028,P0081,C02014,Online,1,5.6,5.6,0.78,4.82,3.23,1.59,Card
T0035141,02-08-2024,S019,P0101,,In-Store,1,1.79,1.79,0,1.79,1.25,0.54,Card
T0035142,06-04-2025,S015,P0044,C02876,In-Store,6,7.73,46.38,0,46.38,31.68,14.7,Card
T0035143,16-04-2025,S011,P0059,C04006,In-Store,2,5.72,11.44,0,11.44,6.76,4.68,Wallet
T0035144,22-09-2025,S018,P0087,C02600,In-Store,1,3.6,3.6,0,3.6,2.18,1.42,Card
T0035145,10-10-2025,S015,P0125,C00254,In-Store,5,6.01,30.05,0,30.05,22.8,7.25,Card
T0035146,24-04-2024,S024,P0006,C01900,Online,1,5.43,5.43,0,5.43,3.94,1.49,Card
T0035147,17-08-2024,S020,P0068,,In-Store,2,6.08,12.16,0,12.16,6.9,5.26,Cash
T0035148,14-07-2025,S025,P0031,C01410,In-Store,2,4.37,8.74,0,8.74,5.5,3.24,Card
T0035149,29-10-2025,S024,P0125,C03854,In-Store,6,6.01,36.06,0,36.06,27.36,8.7,Cash
T0035150,14-02-2025,S007,P0152,,In-Store,2,50.51,101.02,0,101.02,67.48,33.54,Cash
T0035151,18-06-2025,S013,P0056,C04142,Online,2,3.6,7.2,0,7.2,4.92,2.28,Card
T0035152,28-10-2024,S030,P0078,C03106,In-Store,1,4.53,4.53,0.68,3.85,2.53,1.32,Card
T0035153,04-08-2024,S014,P0013,,In-Store,5,3.88,19.4,0,19.4,15.1,4.3,Card
T0035154,11-11-2024,S008,P0107,C00525,Online,2,1.29,2.58,0.83,1.75,1.9,-0.15,Card
T0035155,09-08-2024,S010,P0147,C00544,In-Store,6,5.41,32.46,0,32.46,18.9,13.56,Cash
T0035156,27-04-2024,S013,P0009,C00837,In-Store,5,8.97,44.85,10.76,34.09,29.45,4.64,UPI
T0035157,29-08-2025,S024,P0101,C03550,In-Store,2,1.79,3.58,0,3.58,2.5,1.08,UPI
T0035158,20-06-2024,S021,P0021,C02177,Online,3,2.02,6.06,0,6.06,3.6,2.46,Cash
T0035159,06-09-2025,S029,P0116,,In-Store,3,1.11,3.33,0.07,3.26,1.95,1.31,Cash
T0035160,10-02-2024,S017,P0017,C01748,Online,5,9.37,46.85,3.75,43.1,27.65,15.45,UPI
T0035161,12-07-2025,S011,P0125,C02175,Online,2,6.01,12.02,0,12.02,9.12,2.9,Wallet
T0035162,09-04-2024,S026,P0005,C04371,Online,2,10.45,20.9,3.14,17.76,12.38,5.38,Card
T0035163,25-02-2025,S001,P0027,C02458,In-Store,2,4.46,8.92,0,8.92,6.24,2.68,Card
T0035164,03-05-2025,S004,P0023,C00957,In-Store,3,4.88,14.64,0,14.64,10.5,4.14,Cash
T0035165,19-02-2024,S011,P0049,C03295,In-Store,4,7.57,30.28,0,30.28,20.2,10.08,UPI
T0035166,08-06-2025,S009,P0114,C02636,In-Store,1,7.25,7.25,0,7.25,4.12,3.13,UPI
T0035167,27-04-2024,S023,P0029,C01253,Online,5,8.85,44.25,13.28,30.97,33.35,-2.38,Wallet
T0035168,10-03-2025,S016,P0084,C04646,In-Store,1,7.16,7.16,0,7.16,4.76,2.4,Card
T0035169,25-06-2024,S009,P0001,C00360,In-Store,3,7.44,22.32,0,22.32,14.61,7.71,Cash
T0035170,12-08-2024,S002,P0042,,In-Store,4,3.84,15.36,0,15.36,9.08,6.28,UPI
T0035171,14-06-2024,S029,P0046,,In-Store,3,1.74,5.22,0,5.22,3.06,2.16,Card
T0035172,01-03-2024,S022,P0061,C00499,In-Store,2,1.77,3.54,0,3.54,2.68,0.86,Wallet
T0035173,12-01-2025,S027,P0031,C00473,In-Store,6,4.37,26.22,0,26.22,16.5,9.72,Card
T0035174,25-04-2025,S009,P0159,C04961,In-Store,2,59.48,118.96,0,118.96,81.38,37.58,Card
T0035175,05-04-2025,S026,P0167,C02290,In-Store,1,54.3,54.3,0,54.3,34.29,20.01,Card
T0035176,12-04-2025,S023,P0012,C04869,In-Store,5,4.43,22.15,0,22.15,12.8,9.35,Cash
T0035177,24-06-2025,S004,P0149,C03905,Online,5,5.59,27.95,0,27.95,20.8,7.15,UPI
T0035178,02-04-2025,S027,P0125,C00390,In-Store,5,6.01,30.05,0,30.05,22.8,7.25,Card
T0035179,12-07-2024,S025,P0152,C01877,Online,2,50.51,101.02,17.17,83.85,67.48,16.37,Card
T0035180,06-02-2025,S016,P0171,C03522,In-Store,1,17.89,17.89,0,17.89,10.04,7.85,Card
T0035181,09-09-2025,S019,P0172,C02083,In-Store,1,38.48,38.48,0.77,37.71,23.24,14.47,Cash
T0035182,08-04-2024,S004,P0051,C04207,In-Store,4,6.76,27.04,0,27.04,19,8.04,Card
T0035183,25-03-2024,S021,P0050,C04120,In-Store,5,1.33,6.65,0,6.65,4.3,2.35,Wallet
T0035184,05-08-2024,S021,P0032,C03025,In-Store,3,2.81,8.43,0,8.43,6.42,2.01,Card
T0035185,19-02-2024,S021,P0106,C02479,In-Store,3,3.5,10.5,0.42,10.08,8.28,1.8,UPI
T0035186,22-10-2024,S013,P0046,C03993,In-Store,6,1.74,10.44,0,10.44,6.12,4.32,Cash
T0035187,12-06-2025,S002,P0111,C02176,In-Store,2,4.81,9.62,0,9.62,7.7,1.92,Card
T0035188,27-08-2024,S001,P0108,C03858,In-Store,1,5.25,5.25,0.21,5.04,3.31,1.73,Wallet
T0035189,07-06-2025,S007,P0047,C00339,In-Store,1,1.33,1.33,0,1.33,1.05,0.28,Card
T0035190,16-02-2024,S027,P0138,C04508,In-Store,4,1.34,5.36,0.64,4.72,3.92,0.8,Card
T0035191,01-01-2024,S019,P0179,C03488,In-Store,2,38.56,77.12,0,77.12,59.42,17.7,Card
T0035192,06-09-2024,S013,P0009,C02660,In-Store,3,8.97,26.91,0,26.91,17.67,9.24,UPI
T0035193,26-03-2025,S011,P0035,C02523,In-Store,2,3.04,6.08,0,6.08,4.18,1.9,Card
T0035194,04-06-2024,S027,P0104,C02683,Online,1,1.11,1.11,0,1.11,0.85,0.26,UPI
T0035195,25-03-2024,S003,P0130,C01222,In-Store,3,4.61,13.83,0,13.83,10.5,3.33,Card
T0035196,19-05-2024,S010,P0142,C04752,Online,3,2.14,6.42,1.35,5.07,4.41,0.66,Cash
T0035197,10-05-2025,S021,P0139,C03375,Online,2,2.82,5.64,0,5.64,3.66,1.98,Wallet
